PID,SMILES,Cp,No Zero Cp Group
P400314,*NC(CC(*)=O)C(=O)OCCOC,1285.75,True
P400315,*NC(C)C(=O)NCCCCCCCCCCC(*)=O,1472.67,True
P400316,*CCCCCCCCNC(=O)CCC(=O)N*,1449.74,True
P400317,*CCCCCCCCCCNC(=O)CCC(=O)N*,1489.18,True
P400318,*CCCCCCCCCCCCNC(=O)CCC(=O)N*,1520.78,True
P400319,*NC(CC(=O)OCCCc1ccccc1)C(*)=O,1225.67,True
P400320,*CCNC(=O)C(OC)C(OC)C(=O)N*,1245.72,True
P400321,*CCCCNC(=O)C(OC)C(OC)C(=O)N*,1314.14,True
P400322,*CCCCCCNC(=O)C(OC)C(OC)C(=O)N*,1367.7,True
P400323,*CCCCCCCCNC(=O)C(OC)C(OC)C(=O)N*,1410.77,True
P400324,*CCNC(=O)CCCCCCC(=O)N*,1399.14,True
P400325,*CCCNC(=O)C(OC)C(OC)C(=O)N*,1282.15,True
P400326,*CCCCCNC(=O)C(OC)C(OC)C(=O)N*,1342.46,True
P400327,*CCCCCCCNC(=O)C(OC)C(OC)C(=O)N*,1390.35,True
P400328,*CCCCCCCCCNC(=O)C(OC)C(OC)C(=O)N*,1429.29,True
P400329,*CCCCCCCCCCCCNC(=O)C(OC)C(OC)C(=O)N*,1475.74,True
P400330,*CCC1CN(C(C)(C)C)C(=O)C1*,1472.68,True
P400331,*Nc1ccc(NC(=O)c2cc(C(*)=O)cc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c2)cc1,970.47,True
P400332,*Nc1cccc(NC(=O)c2cc(C(*)=O)cc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c2)c1,970.47,True
P400333,*Nc1cccc(NC(=O)c2cc(C(*)=O)cc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c2)c1,973.32,True
P400334,*Nc1ccc(NC(=O)c2cc(C(*)=O)cc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c2)cc1,973.32,True
P400335,*Nc1ccc(NC(=O)/C=C/c2ccc(/C=C/C(*)=O)cc2)cc1,1056.79,True
P400336,*Nc1c(C)c(C)c(NC(=O)c2ccc(C(*)=O)cc2)c(C)c1C,1157.94,True
P400337,*Nc1cc(NC(=O)c2cc(OCCN(C)c3ccc(S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc3)cc(C(*)=O)c2)cc(C(=O)OCCN(C)c2ccc(S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2)c1,1022.43,True
P400349,*CCNC(=O)c1ccc(C(=O)N*)c(Sc2ccccc2)c1,1028.78,True
P400350,*CCCCNC(=O)c1ccc(C(=O)N*)c(Sc2ccccc2)c1,1095.69,True
P400351,*CCCCCCNC(=O)c1ccc(C(=O)N*)c(Sc2ccccc2)c1,1152.01,True
P400352,*CCCCCCCCNC(=O)c1ccc(C(=O)N*)c(Sc2ccccc2)c1,1200.07,True
P400353,*CCCCCCCCCCNC(=O)c1ccc(C(=O)N*)c(Sc2ccccc2)c1,1241.57,True
P400354,*CCCCCCCCCCCCNC(=O)c1ccc(C(=O)N*)c(Sc2ccccc2)c1,1277.75,True
P400355,*CCCCCCNC(=O)c1ccc(C(=O)N*)c(Oc2ccc(F)cc2)c1,1166.43,True
P400356,*CCCCCCNC(=O)c1ccc(C(=O)N*)c(Oc2ccc(Cl)cc2)c1,1130.25,True
P400357,*CCCCCCNC(=O)c1ccc(C(=O)N*)c(Oc2ccc(Br)cc2)c1,1007.94,True
P400358,*CCCC1CCN(C(=O)c2ccc(C(=O)C3CCN(*)CC3)c(Oc3ccccc3)c2)CC1,1305.64,True
P400359,*CCCC1CCN(C(=O)c2ccc(C(=O)C3CCN(*)CC3)c(Sc3ccccc3)c2)CC1,1275.03,True
P400360,*CCCCCCCCCCN(C)C(=O)CCCCCCCCC(=O)N(*)C,1632.4,True
P400362,*Nc1cccc(C#Cc2cccc(NC(=O)c3cc(C(=O)c4ccc(C(=O)O)c(C(*)=O)c4)ccc3C(=O)O)c2)c1,964.51,True
P400363,*Nc1ccc(NC(=O)c2ccc(C(*)=O)cc2SCCCCCCCC)cc1,1196.81,True
P400364,*Nc1ccc(NC(=O)c2ccc(C(*)=O)cc2SCCCCCCCCCCCCCCCC)cc1,1335.28,True
P400365,*Nc1ccc(NC(=O)c2cc(SCCCCCCCC)c(C(*)=O)cc2SCCCCCCCC)cc1,1296.9,True
P400366,*Nc1ccc(NC(=O)c2cc(SCCCCCCCCCCCCCCCC)c(C(*)=O)cc2SCCCCCCCCCCCCCCCC)cc1,1449.39,True
P400367,*Nc1ccc(NC(=O)c2c(SCCCCCCCC)c(SCCCCCCCC)c(C(*)=O)c(SCCCCCCCC)c2SCCCCCCCC)cc1,1406.24,True
P400368,*Nc1ccc(NC(=O)c2cc(OCCCCCCCCCCCC)c(C(*)=O)cc2OCCCCCCCCCCCC)cc1Oc1ccccc1,1383.64,True
P400369,*Nc1ccc(NC(=O)c2ccc(C(*)=O)cc2Sc2ccc(Oc3ccc(S(=O)(=O)c4ccccc4)cc3)cc2)cc1Oc1ccccc1,976.6,True
P400370,*Nc1ccc(NC(=O)c2ccc(C(*)=O)cc2Sc2ccc(OCCCOc3ccc(C(=O)c4ccccc4)cc3)cc2)cc1Oc1ccccc1,1040.68,True
P400374,*Nc1cc(C(c2ccc(O)c(NC(=O)c3ccc4cc(C(*)=O)ccc4c3)c2)(C(F)(F)F)C(F)(F)F)ccc1O,972.15,True
P400375,*Nc1cc(C(c2ccc(O)c(NC(=O)c3ccc(C(*)=O)cc3)c2)(C(F)(F)F)C(F)(F)F)ccc1O,963.81,True
P400376,*Nc1cc(C(c2ccc(O)c(NC(=O)c3ccc(-c4ccc(C(*)=O)cc4)cc3)c2)(C(F)(F)F)C(F)(F)F)ccc1O,973.35,True
P400377,*c1ccc(C(=O)Nc2cc(C(c3ccc(O)c(NC(=O)c4ccc(S(*)(=O)=O)cc4)c3)(C(F)(F)F)C(F)(F)F)ccc2O)cc1,953.93,True
P400380,*CCNC(=O)c1cccc(C(=O)N*)c1,1073.08,True
P400381,*CCCNC(=O)c1cccc(C(=O)N*)c1,1123.51,True
P400382,*CCCCCNC(=O)c1cccc(C(=O)N*)c1,1206.1,True
P400383,*CCCCCCCNC(=O)c1cccc(C(=O)N*)c1,1270.89,True
P400384,*CCCCCCCCCNC(=O)c1cccc(C(=O)N*)c1,1323.07,True
P400385,*CCCCCCCCCCCCNC(=O)c1cccc(C(=O)N*)c1,1384.74,True
P400386,*Nc1ccc(C#Cc2ccc(C(*)=O)cc2)cc1,945.57,True
P400387,*Nc1cccc(C#Cc2cccc(C(*)=O)c2)c1,945.57,True
P400388,*Nc1cccc(C#Cc2ccc(C(*)=O)cc2)c1,945.57,True
P400390,*CCCCCCCC(=O)N(*)C,1600.79,True
P400395,*C(=S)N(*)C,1070.1,True
P400396,*C(=S)N(*)CCC,1274.51,True
P400397,*C(=S)N(*)CC=C,1149.15,True
P400398,*C(=S)N(*)c1ccccc1,983.43,True
P402001,*NC(CC(*)=O)C(=O)OCCCCCCCCCCCCCCCCCCCCCC,1622.76,True
P402008,*Nc1ccc(NC(=O)Cc2cc(C)c(CC(*)=O)cc2C)cc1,1124.19,True
P402009,*Nc1cccc(NC(=O)Cc2cc(C)c(CC(*)=O)cc2C)c1,1124.19,True
P402010,*Nc1ccc(-c2ccc(NC(=O)Cc3cc(C)c(CC(*)=O)cc3C)cc2)cc1,1105.99,True
P402011,*Nc1ccc(NC(=O)Cc2cc(CC(*)=O)c(C)cc2C)cc1,1124.19,True
P402012,*Nc1cccc(NC(=O)Cc2cc(CC(*)=O)c(C)cc2C)c1,1124.19,True
P402013,*Nc1ccc(-c2ccc(NC(=O)Cc3cc(CC(*)=O)c(C)cc3C)cc2)cc1,1105.99,True
P402014,*N/C(C#N)=C(\C#N)NC(=O)c1ccc(C(*)=O)cc1,942.03,True
P402015,*NC(CCCCSC)C(*)=O,1313.94,True
P402016,*Nc1cc([N+](=O)[O-])c(NC(=O)CCCCCCCCCCCCC(*)=O)cc1/C=C/c1ccc(N(C)C)cc1,1324.28,True
P402017,*Nc1cc([N+](=O)[O-])c(NC(=O)CCCCCCCCCCC(*)=O)cc1/C=C/c1ccc(N(C)C)cc1,1296.77,True
P402018,*Nc1cc([N+](=O)[O-])c(NC(=O)CCCCCCCCC(*)=O)cc1/C=C/c1ccc(N(C)C)cc1,1265.94,True
P402019,*Nc1cc([N+](=O)[O-])c(NC(=O)CCCCCCC(*)=O)cc1/C=C/c1ccc(N(C)C)cc1,1231.15,True
P402020,*Nc1cc([N+](=O)[O-])c(NC(=O)CCCCC(*)=O)cc1/C=C/c1ccc(N(C)C)cc1,1191.57,True
P402021,*Nc1cc(NC(=O)c2cc(NC(=O)c3ccccc3)cc(C(*)=O)c2)cc(C(=O)Nc2ccccc2)c1,974.65,True
P402022,*Nc1cc(NC(=O)c2cccc(C(*)=O)c2)cc(C(=O)Nc2ccccc2)c1,974.65,True
P402023,*NC1CCC(CC2CCC(NC(=O)C(CCCCCCC)CCCCCCCC(*)=O)CC2)CC1,1561.24,True
P402024,*Nc1ccc(NC(=O)c2ccc(C(*)=O)cc2)cc1Oc1ccccc1,992.33,True
P402025,*Nc1ccc(NC(=O)c2cc(OCCCCCCCCCCCC)c(C(*)=O)cc2OCCCCCCCCCCCC)cc1,1436.07,True
P402026,*Nc1cc(OCCCCCCCCCCCCCC)c(NC(=O)c2cc(OCCCCCCCCCCCCCC)c(C(*)=O)cc2OCCCCCCCCCCCCCC)cc1OCCCCCCCCCCCCCC,1575.44,True
P402029,*NC(CO)C(*)=O,1093.82,True
P402032,*Nc1ccc(NC(=O)c2c(SCCCCCCCCCCCCCCCC)c(SCCCCCCCCCCCCCCCC)c(C(*)=O)c(SCCCCCCCCCCCCCCCC)c2SCCCCCCCCCCCCCCCC)cc1,1548.54,True
P402034,*NC(CCC(=O)OCc1ccc(F)cc1)C(*)=O,1159.86,True
P402035,*NC(CCC(=O)OCc1ccc(C(F)(F)F)cc1)C(*)=O,1128.51,True
P402036,*c1cccc(NC(=O)c2cc(C(=O)Nc3cccc(S(*)(=O)=O)c3)c(C(=O)O)cc2C(=O)O)c1,958.79,True
P402039,*Nc1cccc(NC(=O)c2cc(NC(=O)c3ccc(NC(=O)c4ccccc4)cc3)cc(C(*)=O)c2)c1,974.65,True
P402042,*Nc1ccc(NC(=O)c2cc(C(=O)c3ccc(C(=O)O)c(C(*)=O)c3)ccc2C(=O)O)cc1,976.97,True
P402044,*Nc1ccc(NC2=C(Cl)C(=O)C(Nc3ccc(C(*)=O)cc3)=C(Cl)C2=O)cc1,913.77,True
P402045,*Nc1ccc(NC(=O)c2cc(-c3ccc(C(=O)O)c(C(*)=O)c3)ccc2C(=O)O)cc1,987.69,True
P402046,*Nc1ccc(NC(=O)c2cc(C(*)=O)c(C(=O)O)cc2C(=O)O)cc1,975.91,True
P402047,*Nc1cc([N+](=O)[O-])c(NC(=O)c2ccc(C(*)=O)cc2)cc1/C=C/c1ccc(N(C)C)cc1,1083.23,True
P402048,*Nc1cc([N+](=O)[O-])c(NC(=O)c2c(F)cc(C(*)=O)cc2F)cc1/C=C/c1ccc(N(C)C)cc1,1061.75,True
P402049,*Nc1cc(NC(=O)c2cc(OCCN(C)c3ccc([N+](=O)[O-])cc3)cc(C(*)=O)c2)cc(C(=O)OC2CCC3(C)C(=CCC4C3CCC3(C)C(C(C)CCCC(C)C)CCC43)C2)c1,1294.22,True
P402050,*Nc1cc(NC(=O)c2cc(OCCN(C)c3ccc([N+](=O)[O-])cc3)cc(C(*)=O)c2)cc(C(=O)OC2CC(C)CCC2C(C)C)c1,1205.09,True
P402051,*Nc1cc(NC(=O)c2cc(OCCN(C)c3ccc([N+](=O)[O-])cc3)cc(C(*)=O)c2)cc(C(=O)OC)c1,1102.01,True
P402053,*CCCCCCCCCCCCNC(=O)c1ccc(-c2ccc(C(=O)N*)cc2)cc1,1319.39,True
P402054,*CCCCCCCCCCCCNC(=O)c1ccc(C(=O)c2ccc(C(=O)N*)cc2)cc1,1287.39,True
P402055,*c1ccc(C(=O)NCCCCCCCCCCCCNC(=O)c2ccc(S(*)(=O)=O)cc2)cc1,1246.01,True
P402056,*Nc1cccc(/C=C/C(=O)/C=C/c2cccc(NC(=O)/C=C/C(*)=O)c2)c1,1066.19,True
P402057,*Nc1cccc(/C=C/C(=O)/C=C/c2cccc(NC(=O)c3cccc(C(*)=O)c3)c2)c1,1036.09,True
P402058,*Nc1cccc(/C=C/C(=O)/C=C/c2cccc(NC(=O)c3ccc(C(*)=O)cc3)c2)c1,1036.09,True
P402059,*Nc1ccc(NC(=O)/C=C(/CC(*)=O)c2cc(C)ccc2OC)cc1,1112.13,True
P402060,*Nc1ccccc1NC(=O)/C=C(/CC(*)=O)c1cc(C)ccc1OC,1112.13,True
P402061,*Nc1cccc(NC(=O)/C=C(/CC(*)=O)c2cc(C)ccc2OC)c1,1112.13,True
P402062,*Nc1cc(SCCC#N)c(NC(=O)c2cccc(C(*)=O)c2)cc1SCCC#N,1022.99,True
P402063,*Nc1cc(SCCC#N)c(NC(=O)c2ccc(C(*)=O)cc2)cc1SCCC#N,1022.99,True
P402064,*Nc1cc(SCCC#N)c(NC(=O)c2ccc(-c3ccc(C(*)=O)cc3)cc2)cc1SCCC#N,1024.97,True
P402065,*Nc1cc(SCCC#N)c(NC(=O)c2ccc3cc(C(*)=O)ccc3c2)cc1SCCC#N,1001.07,True
P402067,*c1ccc(NC(=O)c2cc(C(=O)Nc3ccc(S(*)(=O)=O)cc3)cc(N3C(=O)c4c(Cl)c(Cl)c(Cl)c(Cl)c4C3=O)c2)cc1,892.05,True
P402068,*Nc1ccc(C(c2ccc(NC(=O)c3cc(C(*)=O)cc(N4C(=O)c5c(Cl)c(Cl)c(Cl)c(Cl)c5C4=O)c3)cc2)(C(F)(F)F)C(F)(F)F)cc1,919.21,True
P402069,*Nc1ccc(Cc2ccc(NC(=O)c3ccc(-c4ccc(C(*)=O)c(C)c4)cc3C)cc2)cc1,1071.32,True
P402070,*Nc1ccc(C2(c3ccc(NC(=O)c4ccc(-c5ccc(C(*)=O)c(C)c5)cc4C)cc3)c3ccccc3-c3ccccc32)cc1,1032.83,True
P402071,*Nc1ccc(C(c2ccc(NC(=O)c3ccc(-c4ccc(C(*)=O)c(C)c4)cc3C)cc2)(C(F)(F)F)C(F)(F)F)cc1,1029.01,True
P402072,*c1cccc(NC(=O)c2ccc(-c3ccc(C(=O)Nc4cccc(S(*)(=O)=O)c4)c(C)c3)cc2C)c1,1011.3,True
P402073,*Nc1ccc(-c2c(-c3ccccc3)cc(-c3ccc(-c4cc(-c5ccccc5)c(-c5ccc(NC(=O)c6ccc(C(*)=O)cc6)cc5)c(-c5ccccc5)c4)cc3)cc2-c2ccccc2)cc1,1017.97,True
P402074,*Nc1ccc(-c2c(-c3ccc(-c4ccccc4)cc3)cc(-c3ccc(-c4cc(-c5ccc(-c6ccccc6)cc5)c(-c5ccc(NC(=O)c6ccc(C(*)=O)cc6)cc5)c(-c5ccc(-c6ccccc6)cc5)c4)cc3)cc2-c2ccc(-c3ccccc3)cc2)cc1,1022.63,True
P402075,*NC(CC(N)=O)C(*)=O,1071.35,True
P402076,*NC(Cc1ccc(O)cc1)C(*)=O,1066.67,True
P402084,*Nc1ccc(NC(=O)c2ccc(NC(=O)CCCCCCCCC(=O)Nc3ccc(C(*)=O)cc3)cc2)cc1CC,1179.79,True
P402085,*Nc1ccc(NC(=O)c2ccc(NC(=O)CCCCCCC(=O)Nc3ccc(C(*)=O)cc3)cc2)cc1C(=O)OCCCCCCCCCCCC,1272.34,True
P402086,*Nc1ccc(NC(=O)c2ccc(NC(=O)CCCCCCCCC(=O)Nc3ccc(C(*)=O)cc3)cc2)cc1C(=O)OCCCCCCCCCCCC,1293.04,True
P402087,*Nc1ccc(NC(=O)c2ccc(NC(=O)CCCCCCCCCCC(=O)Nc3ccc(C(*)=O)cc3)cc2)cc1C(=O)OCCCCCCCCCCCC,1312.2,True
P402088,*Nc1ccc(NC(=O)c2ccc(NC(=O)CCCCCCCCCCCCC(=O)Nc3ccc(C(*)=O)cc3)cc2)cc1C(=O)OCCCCCCCCCCCC,1329.99,True
P402089,*Nc1ccc(NC(=O)c2ccc(NC(=O)CCCCCCCCC(=O)Nc3ccc(C(*)=O)cc3)cc2)cc1C(=O)OCCCCCCCCCCCCCC,1312.2,True
P402090,*Nc1ccc(NC(=O)c2ccc(NC(=O)CCCCCCCCCCC(=O)Nc3ccc(C(*)=O)cc3)cc2)cc1C(=O)OCCCCCCCCCCCCCC,1329.99,True
P402091,*Nc1ccc(NC(=O)c2ccc(NC(=O)CCCCCCCCCCCCC(=O)Nc3ccc(C(*)=O)cc3)cc2)cc1C(=O)OCCCCCCCCCCCCCC,1346.54,True
P402092,*Nc1ccc(NC(=O)c2ccc(NC(=O)CCCCCCCCC(=O)Nc3ccc(C(*)=O)cc3)cc2)cc1C(=O)OCCCCCCCCCCCCCCCC,1329.99,True
P402093,*Nc1ccc(NC(=O)c2ccc(NC(=O)CCCCCCCCCCC(=O)Nc3ccc(C(*)=O)cc3)cc2)cc1C(=O)OCCCCCCCCCCCCCCCC,1346.54,True
P402094,*Nc1ccc(NC(=O)c2ccc(NC(=O)CCCCCCCCCCCCC(=O)Nc3ccc(C(*)=O)cc3)cc2)cc1C(=O)OCCCCCCCCCCCCCCCC,1361.98,True
P402095,*Nc1ccc(NC(=O)c2ccc(NC(=O)CCCCCCC(=O)Nc3ccc(C(*)=O)cc3)cc2)cc1C(=O)OCCCCCCCCCCCCCCCCCC,1329.99,True
P402096,*Nc1ccc(NC(=O)c2ccc(NC(=O)CCCCCCCCC(=O)Nc3ccc(C(*)=O)cc3)cc2)cc1C(=O)OCCCCCCCCCCCCCCCCCC,1346.54,True
P402097,*Nc1ccc(NC(=O)c2ccc(NC(=O)CCCCCCCCCCC(=O)Nc3ccc(C(*)=O)cc3)cc2)cc1C(=O)OCCCCCCCCCCCCCCCCCC,1361.98,True
P402098,*Nc1ccc(NC(=O)c2ccc(NC(=O)CCCCCCCCCCCCC(=O)Nc3ccc(C(*)=O)cc3)cc2)cc1C(=O)OCCCCCCCCCCCCCCCCCC,1376.42,True
P402111,*Nc1cc(NC(=O)c2ccc(C(*)=O)cc2)c(NS(=O)(=O)c2ccc(C)cc2)cc1NS(=O)(=O)c1ccc(C)cc1,982.05,True
P402112,*Nc1cc(NC(=O)c2ccc(C(*)=O)cc2)c(N)cc1N,970.27,True
P402113,*Nc1cc(NC(=O)c2cccc(C(*)=O)c2)c(NS(=O)(=O)c2ccc(C)cc2)cc1NS(=O)(=O)c1ccc(C)cc1,982.05,True
P402114,*Nc1cc(NC(=O)c2cccc(C(*)=O)c2)c(N)cc1N,970.27,True
P402119,*C(=O)c1ccc(C(=O)N(C#N)c2ccc(Cc3ccc(N(*)C#N)cc3)cc2)cc1,1036.12,True
P402128,*CCCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCC(=O)N*,1647.67,True
P402129,*Nc1ccc(NC(=O)c2cc(C(*)=O)c(C(=O)OCC)cc2C(=O)OCC)cc1,1106.01,True
P402131,*Cc1cccc(CNC(=O)C2=C(C(=O)N*)C3C=CC2C3)c1,1137.81,True
P402135,*NC(Cc1c[nH]c2ccccc12)C(*)=O,1037.0,True
P402137,*Nc1cccc(Cc2cccc(NC(=O)c3ccc(C(=O)c4ccc(C(*)=O)c(C(=O)O)c4)cc3C(=O)O)c2)c1,1007.92,True
P402146,*CCCCCCN(CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)CCCCC(=O)N(*)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1123.99,True
P402147,*CCCCCCN(CC(F)(F)C(F)(F)F)C(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)N(*)CC(F)(F)C(F)(F)F,1144.75,True
P402148,*CCCCCCN(CC(F)(F)C(F)(F)F)C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)N(*)CC(F)(F)C(F)(F)F,1131.75,True
P402149,*CCCCCCN(CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)N(*)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1068.68,True
P402150,*c1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(S(*)(=O)=O)cc3)c2)cc1,954.01,True
P402151,*Nc1ccc(NC(=O)c2cc(C(=O)OC)c(C(*)=O)cc2C(=O)OC)cc1,1050.49,True
P402153,*Nc1ccc(NC(=O)c2cc(-c3ccc(C(=O)OCC)c(C(*)=O)c3)ccc2C(=O)OCC)cc1,1094.76,True
P402154,*Nc1ccc(NC(=O)c2cc(-c3ccc(C(=O)OC)c(C(*)=O)c3)ccc2C(=O)OC)cc1,1048.32,True
P402155,*Nc1ccc(NC(=O)c2ccc(NC(=O)c3cc(C(=O)O)c(C(*)=O)cc3C(=O)O)cc2)c(C(=O)OCC)c1,1024.17,True
P402156,*NC(CCC(=O)Nc1ccc(N(c2ccccc2)c2ccccc2)cc1)C(*)=O,1098.46,True
P402157,*Nc1c(Cl)cc(C(*)=O)cc1Cl,832.43,True
P402158,*Nc1c(Br)cc(C(*)=O)cc1Br,559.4,True
P402159,*Nc1c(I)cc(C(*)=O)cc1I,396.6,True
P402163,*Nc1ccc(NC(=O)c2ccc(NC(=O)c3ccc([Si](C)(C)c4ccc(C(=O)Nc5ccc(C(*)=O)cc5)cc4)cc3)cc2)cc1,1042.65,True
P402164,*Nc1cccc(NC(=O)c2ccc(NC(=O)c3ccc([Si](C)(C)c4ccc(C(=O)Nc5ccc(C(*)=O)cc5)cc4)cc3)cc2)c1,1042.65,True
P402165,*Nc1ccc(-c2ccc(NC(=O)c3ccc(NC(=O)c4ccc([Si](C)(C)c5ccc(C(=O)Nc6ccc(C(*)=O)cc6)cc5)cc4)cc3)cc2)cc1,1041.86,True
P402166,*Nc1ccc(C(=O)Nc2ccc(Cc3ccc(NC(=O)c4ccc(NC(=O)c5ccc([Si](C)(C)c6ccc(C(*)=O)cc6)cc5)cc4)cc3)cc2)cc1,1057.49,True
P402167,*c1ccc(NC(=O)c2ccc(NC(=O)c3ccc([Si](C)(C)c4ccc(C(=O)Nc5ccc(C(=O)Nc6ccc(S(*)(=O)=O)cc6)cc5)cc4)cc3)cc2)cc1,1019.12,True
P402168,*Nc1cccc2c(NC(=O)c3ccc(NC(=O)c4ccc([Si](C)(C)c5ccc(C(=O)Nc6ccc(C(*)=O)cc6)cc5)cc4)cc3)cccc12,1024.71,True
P402169,*Nc1cccc(C#Cc2cccc(NC(=O)c3ccc(C(*)=O)cc3C(=O)O)c2)c1,958.78,True
P402170,*Nc1ccc(Oc2ccc(NC(=O)c3ccc(C(*)=O)cc3C(=O)O)cc2)cc1,991.07,True
P402171,*Cc1ccccc1CN(CC)c1ccc(/C=C/c2ccc(/C=C(\C#N)C(=O)NC3CCCCC3NC(=O)/C(C#N)=C/c3ccc(/C=C/c4ccc(N(*)CC)cc4)cc3)cc2)cc1,1201.32,True
P402172,*c1ccc(/C=C(\C#N)C(=O)NC2CCCCC2NC(=O)/C(C#N)=C/c2ccc(N(c3ccccc3)c3ccc(N(*)c4ccccc4)cc3)cc2)cc1,1112.39,True
P402173,*Cc1ccccc1CN(CC)c1ccc(/C=C(\C#N)C(=O)Nc2cccc(NC(=O)/C(C#N)=C/c3ccc(N(*)CC)cc3)c2)cc1,1146.34,True
P402174,*c1ccc(/C=C(\C#N)C(=O)Nc2cccc(NC(=O)/C(C#N)=C/c3ccc(N(c4ccccc4)c4ccc(N(*)c5ccccc5)cc4)cc3)c2)cc1,1042.62,True
P402178,*CCCC(C)CNC(=O)CCCCCCCCCCC(=O)N*,1533.15,True
P402179,*Nc1ccc(Cc2ccc(NC(=O)c3cc(NC(=O)/C=C/c4ccccc4)cc(C(*)=O)c3)cc2)cc1,1034.29,True
P402180,*Nc1cccc(NC(=O)c2cc(NC(=O)/C=C/c3ccccc3)cc(C(*)=O)c2)c1C,1030.89,True
P402181,*CCCCCCNC(=O)c1cc(NC(=O)/C=C/c2ccccc2)cc(C(=O)N*)c1,1172.28,True
P402182,*Nc1ccc(Cc2ccc(NC(=O)c3cc(OC(=O)/C=C/c4ccccc4)cc(C(*)=O)c3)cc2)cc1,1050.48,True
P402183,*Nc1cccc(NC(=O)c2cc(OC(=O)/C=C/c3ccccc3)cc(C(*)=O)c2)c1C,1050.19,True
P402184,*CCCCCCNC(=O)c1cc(OC(=O)/C=C/c2ccccc2)cc(C(=O)N*)c1,1191.51,True
P402185,*NNC(=O)c1ccc(C(*)=O)cc1OCC,1065.23,True
P402186,*NNC(=O)c1ccc(C(*)=O)cc1OCCCCC,1191.0,True
P402187,*NNC(=O)c1ccc(C(*)=O)cc1OCCCCCCCC,1280.32,True
P402188,*NNC(=O)c1ccc(C(*)=O)cc1OCCCCCCCCCC,1326.76,True
P402189,*Nc1ccc(NC(=O)c2ccc(C(c3ccc(C(*)=O)c(C(=O)OCC)c3)(C(F)(F)F)C(F)(F)F)cc2C(=O)OCC)cc1,1066.42,True
P402190,*Nc1ccc(NC(=O)c2ccc(C(=O)c3ccc(C(*)=O)c(C(=O)OCC)c3)cc2C(=O)OCC)cc1,1079.11,True
P402191,*Nc1ccc(NC(=O)C2c3cc(C)ccc3C(C(CC(=O)O)C(*)=O)CC2C(=O)O)cc1,1111.2,True
P402197,*C(=O)C1CC(OC(=O)c2ccccc2)CN1*,1167.72,True
P402198,*C(=O)C1CC(OC(C)=O)CN1*,1282.29,True
P402199,*C(=O)C1CC(OC(=O)CCC)CN1*,1362.69,True
P402200,*C(=O)C1CC(OC(=O)CCCCC)CN1*,1421.73,True
P402201,*C(=O)C1CC(OC(=O)CCCCCCCCCCC)CN1*,1531.59,True
P402212,*CCNC(=O)c1ccc([Si](C)(C)c2ccc(C(=O)NCCN(*)c3ccc(/C=C/c4ccc([N+](=O)[O-])cc4)cc3)cc2)cc1,1170.88,True
P402213,*CCNC(=O)c1ccc([Si](CCCC)(CCCC)c2ccc(C(=O)NCCN(*)c3ccc(/C=C/c4ccc([N+](=O)[O-])cc4)cc3)cc2)cc1,1251.93,True
P402214,*CCNC(=O)c1ccc([Si](c2ccccc2)(c2ccccc2)c2ccc(C(=O)NCCN(*)c3ccc(/C=C/c4ccc([N+](=O)[O-])cc4)cc3)cc2)cc1,1119.59,True
P402215,*CCNC(=O)CCCCCCCCCCCCCCC(=O)N*,1546.68,True
P402216,*CCCCNC(=O)CCCCCCCCCCCCCCC(=O)N*,1568.28,True
P402217,*CCCCCCNC(=O)CCCCCCCCCCCCCCC(=O)N*,1586.57,True
P402218,*CCCCCCCCNC(=O)CCCCCCCCCCCCCCC(=O)N*,1602.27,True
P402219,*CCCCCCCCCCNC(=O)CCCCCCCCCCCCCCC(=O)N*,1615.88,True
P402220,*CCCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCC(=O)N*,1627.8,True
P402221,*Nc1cc(C(c2ccc(O)c(NC(=O)c3ccc(C(*)=O)cc3C(=O)O)c2)(C(F)(F)F)C(F)(F)F)ccc1O,965.26,True
